InverterID,LogTime,OutputPower,ACVolPhaseA,ACVolPhaseB,ACVolPhaseC,ACFrequency,ACOutputCurrentA,ACOutputCurrentB,ACOutputCurrentC,DC1InputVol,DC2InputVol,DC1InputCurrent,DC2InputCurrent,DCBusPositiveVol,DCBusNegativeVol,InternalTemper,HeatSinkTemper,InputPowerA,InputPowerB,TotalOutputPower
4,2017-09-26 11:00:00,2.23,235.8,0,0,60,9.4,0,0,258.1,259.2,4.4,4.7,378.3,0,45.7,51.5,1.1,1.2,778
5,2017-09-26 11:00:00,2.21,232.2,0,0,60,9.5,0,0,256.9,258.5,4.4,4.8,373.4,0,46.7,52.4,1.1,1.2,776
6,2017-09-26 11:00:00,2.13,232.6,0,0,60,9.1,0,0,298.3,301.9,3.9,3.8,370.4,0,45.7,51.4,1.1,1.1,839
7,2017-09-26 11:00:00,1.97,230.7,0,0,59.9,8.5,0,0,228.8,230,4.5,4.5,371.2,0,45.9,51.5,1,1,697
8,2017-09-26 11:00:00,1.95,236.2,0,0,60,8.2,0,0,228.1,231.9,4.4,4.7,379,0,45.9,51.5,1,1.1,689
1,2017-09-26 12:00:00,1.91,228.8,0,0,60,8.3,0,0,263.7,263.6,3.9,3.9,368.5,0,45.4,50.9,1,1,779
2,2017-09-26 12:00:00,1.53,228.8,0,0,60,6.6,0,0,271.1,271.5,3.1,3.1,360.6,0,41.6,47,0.8,0.8,685
3,2017-09-26 12:00:00,1.95,236.7,0,0,60,8.2,0,0,266.4,263.5,3.7,4,379.7,0,45.9,51.4,1,1.1,793
4,2017-09-26 12:00:00,1.92,235,0,0,60,8.1,0,0,260.8,262.8,3.8,4,377.1,0,44.6,50.2,1,1,780
5,2017-09-26 12:00:00,1.91,231.1,0,0,60,8.2,0,0,262.1,265.1,3.7,4,371.9,0,45.5,51.1,1,1.1,778
6,2017-09-26 12:00:00,2.14,231.7,0,0,60,9.2,0,0,290.5,294.6,3.9,3.9,372.7,0,45.9,51.5,1.1,1.1,841
7,2017-09-26 12:00:00,1.71,229.6,0,0,60,7.4,0,0,231.8,233.2,3.9,3.9,369.8,0,45.2,50.7,0.9,0.9,698
8,2017-09-26 12:00:00,1.7,235.5,0,0,60,7.2,0,0,233.6,234.8,3.7,4,377.9,0,45.3,50.8,0.9,0.9,690
1,2017-09-26 13:00:00,3.29,230.2,0,0,60,14.3,0,0,253.7,252.4,6.8,6.9,370.6,0,50.9,57.4,1.7,1.7,782
2,2017-09-26 13:00:00,2.69,230.2,0,0,60,11.6,0,0,266,264.2,5.6,5.5,360.2,0,46.7,52.8,1.4,1.4,688
3,2017-09-26 13:00:00,3.35,238.7,0,0,60,14,0,0,256,255.2,6.6,7.1,382.5,0,51.4,57.9,1.7,1.8,796
4,2017-09-26 13:00:00,3.31,237.1,0,0,60,13.9,0,0,252.1,253.7,6.5,7,380.3,0,49.9,56.2,1.6,1.8,783
5,2017-09-26 13:00:00,3.29,233,0,0,60,14.1,0,0,250.9,253.8,6.6,7.2,374.5,0,50.9,57.2,1.7,1.8,781
6,2017-09-26 13:00:00,3.7,233.6,0,0,60,15.8,0,0,278.2,280.9,6.9,6.9,375.3,0,52.7,59.1,1.9,1.9,844
7,2017-09-26 13:00:00,2.96,231.4,0,0,60,12.7,0,0,221.7,224,6.9,6.9,372.3,0,49.8,56.2,1.5,1.5,701
8,2017-09-26 13:00:00,2.95,237.8,0,0,60,12.4,0,0,226.9,224.9,6.6,7.2,381.1,0,49.7,56,1.5,1.6,693
1,2017-09-26 14:00:00,2.5,229.3,0,0,60,10.9,0,0,260.8,262.8,5,5.1,369.3,0,49.2,54.8,1.3,1.3,785
2,2017-09-26 14:00:00,1.85,229.3,0,0,60,8,0,0,272.2,278,3.7,3.7,355.2,0,44.8,50.3,0.9,1,689
3,2017-09-26 14:00:00,2.52,237.9,0,0,60,10.6,0,0,261.1,263.9,4.9,5.2,381.4,0,49.3,55.1,1.3,1.4,798
4,2017-09-26 14:00:00,2.51,236.4,0,0,60,10.6,0,0,261.9,259.8,4.9,5.2,379,0,48.4,54,1.3,1.3,785
5,2017-09-26 14:00:00,2.48,232.7,0,0,60,10.6,0,0,260.9,261.7,4.8,5.2,373.9,0,48.6,54.2,1.3,1.4,783
6,2017-09-26 14:00:00,2.55,233.1,0,0,60,10.9,0,0,296.7,297.6,4.6,4.6,373.7,0,48.5,54.1,1.3,1.3,847
7,2017-09-26 14:00:00,2.22,230.3,0,0,60,9.6,0,0,232.4,232.2,5,5,370.9,0,46.9,52.5,1.2,1.2,703
8,2017-09-26 14:00:00,2.2,236.9,0,0,60,9.3,0,0,230.5,233.3,4.8,5.2,379.7,0,47,52.5,1.1,1.2,696
1,2017-09-26 15:00:00,1.95,229.9,0,0,59.9,8.5,0,0,265.6,267,3.9,3.9,370.1,0,45.7,51.1,1,1,787
2,2017-09-26 15:00:00,1.93,229.9,0,0,60,8.4,0,0,259,268,3.9,3.9,370.3,0,44.1,49.6,1,1,691
3,2017-09-26 15:00:00,1.97,238.4,0,0,60,8.2,0,0,265.3,267.1,3.8,4,382.2,0,45.7,51.1,1,1.1,800
4,2017-09-26 15:00:00,1.96,236.8,0,0,60,8.2,0,0,267,264.1,3.8,4,379.7,0,44.7,50.2,1,1.1,787
5,2017-09-26 15:00:00,1.93,233.3,0,0,59.9,8.2,0,0,265.9,265.1,3.7,4,374.9,0,44.7,50.2,1,1.1,785
6,2017-09-26 15:00:00,2.19,233.8,0,0,60,9.3,0,0,296.4,297.8,3.8,3.9,375.6,0,45.2,50.6,1.1,1.1,849
7,2017-09-26 15:00:00,1.74,231.1,0,0,60,7.5,0,0,236.8,236.3,3.9,3.9,371.7,0,43.1,48.5,0.9,0.9,705
8,2017-09-26 15:00:00,1.71,237.3,0,0,59.9,7.2,0,0,233.9,237.2,3.7,4,380.4,0,43.3,48.8,0.9,1,697
1,2017-09-26 16:00:00,0.89,231.2,0,0,60,3.9,0,0,267.6,268.8,1.8,1.9,372,0,39.9,45,0.5,0.5,787
2,2017-09-26 16:00:00,0.86,231.1,0,0,60,3.8,0,0,260,276.5,1.7,1.7,371.8,0,39.3,44.1,0.4,0.5,692
3,2017-09-26 16:00:00,0.89,239.9,0,0,60,3.7,0,0,268.2,269.2,1.7,1.9,384.2,0,40.2,45.3,0.5,0.5,801
4,2017-09-26 16:00:00,0.88,237.9,0,0,60,3.7,0,0,267.3,266.5,1.8,1.9,381.4,0,39.6,44.4,0.5,0.5,788
5,2017-09-26 16:00:00,0.87,235,0,0,60,3.7,0,0,266.8,268.5,1.7,1.9,377.3,0,39.7,44.9,0.5,0.5,786
6,2017-09-26 16:00:00,0.98,235.5,0,0,60,4.2,0,0,294.3,304.3,1.8,1.8,377.9,0,39.6,44.7,0.5,0.5,850
7,2017-09-26 16:00:00,0.78,232.2,0,0,60,3.4,0,0,236.4,236.6,1.8,1.8,373.4,0,38.5,43.1,0.4,0.4,706
8,2017-09-26 16:00:00,0.74,238.4,0,0,60,3.2,0,0,240.6,236.4,1.6,1.8,382.1,0,38.9,43.7,0.4,0.4,698
1,2017-09-26 17:00:00,0.15,231.2,0,0,60,1.1,0,0,252.7,256.7,0.4,0.4,371.9,0,35.6,40.1,0.1,0.1,788
2,2017-09-26 17:00:00,0.13,231,0,0,60,1.1,0,0,246.2,276.5,0.3,0.3,371.7,0,34.9,39.3,0.1,0.1,692
3,2017-09-26 17:00:00,0.15,240.4,0,0,60,1.2,0,0,253.8,255.1,0.4,0.4,385,0,36.1,40.5,0.1,0.1,801
4,2017-09-26 17:00:00,0.14,238.5,0,0,60,1.1,0,0,249.8,250.3,0.3,0.4,382.3,0,35.4,39.9,0.1,0.1,788
5,2017-09-26 17:00:00,0.14,234.8,0,0,60,1.1,0,0,247.4,254.4,0.3,0.4,376.9,0,35.9,40.4,0.1,0.1,786
6,2017-09-26 17:00:00,0.16,235.3,0,0,59.9,1.1,0,0,277.1,305,0.3,0.3,377.5,0,35.3,39.8,0.1,0.1,850
7,2017-09-26 17:00:00,0.12,232.1,0,0,60,1,0,0,216.8,216.7,0.3,0.3,373.2,0,34.9,39.3,0.1,0.1,706
8,2017-09-26 17:00:00,0.12,238.8,0,0,60,1.1,0,0,223.7,227.1,0.3,0.3,382.8,0,35.3,39.7,0.1,0.1,698
1,2017-09-27 05:00:00,0,234,0,0,60,0.1,0,0,211,211.2,0,0,224.5,0,27,30.5,0,0,788
2,2017-09-27 05:00:00,0,233.2,0,0,60,0,0,0,208.2,210,0,0,220,0,26.5,29.8,0,0,692
3,2017-09-27 05:00:00,0,241.5,0,0,59.9,0.2,0,0,249.5,247.3,0,0,270.7,0,27.5,31.2,0,0,801
4,2017-09-27 05:00:00,0,239.3,0,0,59.9,0.1,0,0,253.5,251.8,0,0,274.2,0,27.5,31,0,0,788
5,2017-09-27 05:00:00,0,236.4,0,0,59.9,0,0,0,185,185.6,0,0,195.6,0,27.6,31,0,0,786
6,2017-09-27 05:00:00,0,237,0,0,60,0,0,0,235.5,236.2,0,0,249.2,0,26.8,30.8,0,0,850
7,2017-09-27 05:00:00,0,234.6,0,0,59.9,0,0,0,164.6,165.2,0,0,175.2,0,27,30.8,0,0,706
8,2017-09-27 05:00:00,0,239.4,0,0,59.9,0,0,0,165.4,166,0,0,176.4,0,27,31,0,0,698
1,2017-09-27 06:00:00,0.27,233.2,0,0,59.9,1.4,0,0,265.3,265.4,0.6,0.7,372.9,0,29.7,33.7,0.2,0.2,788
2,2017-09-27 06:00:00,0.25,233,0,0,60,1.4,0,0,257.7,284.9,0.5,0.5,372.3,0,29.2,33.1,0.1,0.1,693
3,2017-09-27 06:00:00,0.28,241.1,0,0,59.9,1.5,0,0,265.8,265,0.6,0.6,386,0,30.1,34.3,0.2,0.2,802
4,2017-09-27 06:00:00,0.27,239.2,0,0,59.9,1.5,0,0,263.6,262.1,0.6,0.6,383.2,0,29.6,33.6,0.1,0.2,789
5,2017-09-27 06:00:00,0.26,235.8,0,0,59.9,1.4,0,0,264.7,266.5,0.6,0.6,375,0,29.9,34.1,0.1,0.2,787
6,2017-09-27 06:00:00,0.3,236.4,0,0,59.9,1.5,0,0,290.5,312.3,0.6,0.6,378.1,0,29.6,33.7,0.2,0.2,851
7,2017-09-27 06:00:00,0.23,234,0,0,59.9,1.3,0,0,234.9,234.9,0.6,0.6,373.7,0,29.5,33.5,0.1,0.1,706
8,2017-09-27 06:00:00,0.23,239.4,0,0,59.9,1.3,0,0,235,235.5,0.6,0.6,381.3,0,29.7,33.9,0.1,0.1,698
1,2017-09-27 07:00:00,1.09,232.8,0,0,59.9,4.7,0,0,270.1,270.3,2.2,2.2,374.5,0,35.4,39.9,0.6,0.6,789
2,2017-09-27 07:00:00,1.08,232.8,0,0,59.9,4.6,0,0,263.8,275.4,2.1,2.1,374.2,0,34.5,39.1,0.6,0.6,694
3,2017-09-27 07:00:00,1.11,240.3,0,0,59.9,4.6,0,0,270.8,271.6,2.1,2.3,384.7,0,35.5,40.1,0.6,0.6,803
4,2017-09-27 07:00:00,1.08,238.4,0,0,59.9,4.5,0,0,268.6,267.9,2.1,2.3,382,0,34.7,39.2,0.6,0.6,790
5,2017-09-27 07:00:00,1.08,235.5,0,0,59.9,4.6,0,0,269.7,269.9,2.1,2.3,377.6,0,35.4,39.9,0.6,0.6,788
6,2017-09-27 07:00:00,1.23,236,0,0,59.9,5.2,0,0,298.9,306.1,2.2,2.2,378.5,0,35.5,40.1,0.6,0.7,852
7,2017-09-27 07:00:00,0.97,233.9,0,0,59.9,4.2,0,0,239.2,238.8,2.1,2.2,375.8,0,35.4,40,0.5,0.5,707
8,2017-09-27 07:00:00,0.95,238.6,0,0,59.9,4,0,0,238.1,238.3,2.1,2.3,382.5,0,35.5,40,0.5,0.5,699
1,2017-09-27 08:00:00,1.61,233,0,0,59.9,6.9,0,0,267.8,267.8,3.2,3.3,374.6,0,39.7,44.9,0.9,0.9,791
1,2017-09-27 08:00:00,1.61,233,0,0,59.9,6.9,0,0,267.8,267.8,3.2,3.3,374.6,0,39.7,44.9,0.9,0.9,791
2,2017-09-27 08:00:00,1.18,232.9,0,0,59.9,5.1,0,0,273.9,281.4,2.4,2.4,360.5,0,37.7,42.4,0.6,0.6,695
2,2017-09-27 08:00:00,1.18,232.9,0,0,59.9,5.1,0,0,273.9,281.4,2.4,2.4,360.5,0,37.7,42.4,0.6,0.6,695
3,2017-09-27 08:00:00,1.64,240.2,0,0,59.9,6.8,0,0,267,267.8,3.1,3.4,384.6,0,39.8,45.1,0.8,0.9,804
3,2017-09-27 08:00:00,1.64,240.2,0,0,59.9,6.8,0,0,267,267.8,3.1,3.4,384.6,0,39.8,45.1,0.8,0.9,804
4,2017-09-27 08:00:00,1.6,238.3,0,0,59.9,6.7,0,0,265.2,263.4,3.1,3.4,382,0,39.2,44,0.8,0.9,791
4,2017-09-27 08:00:00,1.6,238.3,0,0,59.9,6.7,0,0,265.2,263.4,3.1,3.4,382,0,39.2,44,0.8,0.9,791
5,2017-09-27 08:00:00,1.6,235.4,0,0,59.9,6.8,0,0,265.9,266.8,3.1,3.3,377.8,0,39.5,44.6,0.8,0.9,789
5,2017-09-27 08:00:00,1.6,235.4,0,0,59.9,6.8,0,0,265.9,266.8,3.1,3.3,377.8,0,39.5,44.6,0.8,0.9,789
6,2017-09-27 08:00:00,1.79,236,0,0,60,7.6,0,0,294.3,292.6,3.2,3.2,378.5,0,39.9,45.1,0.9,0.9,854
6,2017-09-27 08:00:00,1.79,236,0,0,60,7.6,0,0,294.3,292.6,3.2,3.2,378.5,0,39.9,45.1,0.9,0.9,854
7,2017-09-27 08:00:00,1.44,234.1,0,0,59.9,6.1,0,0,236.1,235.6,3.2,3.2,375.8,0,40.2,45.6,0.7,0.8,709
7,2017-09-27 08:00:00,1.44,234.1,0,0,59.9,6.1,0,0,236.1,235.6,3.2,3.2,375.8,0,40.2,45.6,0.7,0.8,709
8,2017-09-27 08:00:00,1.41,238.9,0,0,59.9,5.9,0,0,234.6,236.4,3.1,3.3,382.8,0,40.4,45.8,0.7,0.8,701
8,2017-09-27 08:00:00,1.41,238.9,0,0,59.9,5.9,0,0,234.6,236.4,3.1,3.3,382.8,0,40.4,45.8,0.7,0.8,701
1,2017-09-27 09:00:00,2.83,233.4,0,0,60,12.1,0,0,257.9,258.2,5.8,5.8,375,0,48.1,54,1.5,1.5,793
2,2017-09-27 09:00:00,1.94,233.1,0,0,60,8.3,0,0,273.5,275,4,4,356.5,0,43.7,48.9,1,1,697
3,2017-09-27 09:00:00,2.87,241.4,0,0,60,11.9,0,0,258.5,259.3,5.6,6,386.4,0,48.1,53.9,1.4,1.5,807
4,2017-09-27 09:00:00,2.83,239.8,0,0,60,11.8,0,0,258,255.7,5.6,6,384.1,0,46.6,52.3,1.4,1.5,794
5,2017-09-27 09:00:00,2.82,235.7,0,0,59.9,11.9,0,0,258.3,256.8,5.6,6,378.3,0,47,52.7,1.4,1.5,792
6,2017-09-27 09:00:00,2.82,236.3,0,0,60,11.9,0,0,294.9,291.4,5.2,5.2,377.7,0,46.6,52.4,1.5,1.5,856
7,2017-09-27 09:00:00,2.53,234.6,0,0,60,10.8,0,0,228.7,229.9,5.8,5.8,376.6,0,48.9,54.8,1.3,1.3,711
8,2017-09-27 09:00:00,2.49,240.3,0,0,60,10.3,0,0,226.6,229.2,5.6,6,384.8,0,49,54.9,1.3,1.4,703
1,2017-09-27 10:00:00,2.92,233.3,0,0,59.9,12.5,0,0,252,256.6,6,6.1,374.9,0,51.1,57.4,1.5,1.5,796
2,2017-09-27 10:00:00,1.77,233.1,0,0,59.9,7.5,0,0,276.2,279.8,3.7,3.7,350.6,0,45.2,50.5,0.9,0.9,699
3,2017-09-27 10:00:00,2.98,241.4,0,0,59.9,12.3,0,0,254.4,257.1,5.8,6.3,386.2,0,51,57.2,1.5,1.6,810
4,2017-09-27 10:00:00,2.94,239.6,0,0,59.9,12.2,0,0,255.4,254.1,5.8,6.2,383.8,0,49.5,55.8,1.5,1.6,797
5,2017-09-27 10:00:00,2.96,235.7,0,0,59.9,12.5,0,0,257,253.9,5.9,6.4,378.1,0,49.5,55.7,1.5,1.6,795
6,2017-09-27 10:00:00,2.53,236,0,0,59.9,10.7,0,0,297.6,293.8,4.8,4.8,374.2,0,48.5,54.2,1.3,1.3,859
7,2017-09-27 10:00:00,2.65,234.5,0,0,59.9,11.3,0,0,226.9,228.1,6.1,6.1,376.6,0,49,55,1.4,1.4,714
8,2017-09-27 10:00:00,2.61,240.1,0,0,59.9,10.8,0,0,225,228.9,5.9,6.4,384.7,0,49.1,55.1,1.3,1.4,706
1,2017-09-27 11:00:00,3.76,234.2,0,0,59.9,16,0,0,249.9,253.4,7.7,7.8,376,0,54.1,60.8,1.9,2,800
2,2017-09-27 11:00:00,3.6,234.1,0,0,59.9,15.3,0,0,250.7,256,7.4,7.4,374.1,0,49.3,55.9,1.8,1.9,702
3,2017-09-27 11:00:00,3.81,242,0,0,59.9,15.7,0,0,250.9,253.9,7.5,8.1,387,0,54.1,60.6,1.9,2.1,814
4,2017-09-27 11:00:00,3.77,240.2,0,0,60,15.7,0,0,253.1,250.8,7.4,7.9,384.6,0,52.4,59.1,1.9,2,801
5,2017-09-27 11:00:00,3.76,236,0,0,59.9,15.9,0,0,254.8,251.9,7.6,8.1,378.5,0,52.3,58.9,1.9,2,799
6,2017-09-27 11:00:00,4,236.6,0,0,59.9,16.8,0,0,287.2,285.9,7.3,7.3,378.9,0,52,59,2.1,2.1,863
7,2017-09-27 11:00:00,3.41,235.5,0,0,59.9,14.4,0,0,225,226.1,7.7,7.8,377.8,0,50.5,57,1.7,1.8,717
8,2017-09-27 11:00:00,3.35,240.8,0,0,59.9,13.9,0,0,221.7,228.3,7.5,8.1,385.4,0,50.3,56.6,1.7,1.8,709
1,2017-09-27 12:00:00,3.72,234.4,0,0,59.9,15.8,0,0,251.1,254.4,7.6,7.7,376.5,0,55.1,61.5,1.9,2,804
2,2017-09-27 12:00:00,3.73,234.4,0,0,59.9,15.9,0,0,248.9,252.9,7.6,7.5,376.4,0,53.5,59.9,1.9,1.9,706
3,2017-09-27 12:00:00,3.78,242.9,0,0,59.9,15.5,0,0,252.3,254.3,7.4,8,388.3,0,55.1,61.6,1.9,2,818
4,2017-09-27 12:00:00,3.75,241.1,0,0,59.9,15.5,0,0,252.5,250.6,7.3,7.9,385.9,0,53.8,60.2,1.8,2,804
5,2017-09-27 12:00:00,3.73,236.5,0,0,59.9,15.7,0,0,254.9,251,7.5,8.1,379.3,0,53.8,60.2,1.9,2,802
6,2017-09-27 12:00:00,4.22,237.1,0,0,59.9,17.8,0,0,281.1,282.4,7.7,7.7,380.3,0,55.9,62.4,2.2,2.2,867
7,2017-09-27 12:00:00,3.37,235.8,0,0,59.9,14.3,0,0,225.1,227.2,7.6,7.7,378.2,0,51.6,58,1.7,1.7,720
8,2017-09-27 12:00:00,3.32,241.9,0,0,59.9,13.7,0,0,224.5,228.9,7.4,8,387,0,51.1,57.5,1.6,1.8,712
1,2017-09-27 13:00:00,3.33,232.2,0,0,59.9,14.3,0,0,255.2,258.9,6.8,6.8,373.5,0,52.6,59.1,1.7,1.8,807
2,2017-09-27 13:00:00,3.33,232.2,0,0,59.9,14.3,0,0,252.9,256.6,6.7,6.7,373.4,0,51.4,57.9,1.7,1.7,709
3,2017-09-27 13:00:00,3.37,240.7,0,0,59.9,14,0,0,255.6,259.7,6.6,7,385.4,0,52.8,59.2,1.7,1.8,821
4,2017-09-27 13:00:00,3.35,239,0,0,59.9,14,0,0,257,255,6.5,7,382.9,0,51.4,57.9,1.7,1.8,808
5,2017-09-27 13:00:00,3.33,234.9,0,0,59.9,14.1,0,0,258.7,256.3,6.6,7.1,377.1,0,51,57.5,1.7,1.8,806
6,2017-09-27 13:00:00,3.76,235.5,0,0,59.9,15.9,0,0,286.3,286.1,6.8,6.8,377.7,0,53.1,59.6,1.9,1.9,871
7,2017-09-27 13:00:00,3.01,233.4,0,0,59.9,12.8,0,0,230.1,229.6,6.8,6.8,375.1,0,49.3,55.1,1.6,1.6,723
8,2017-09-27 13:00:00,2.95,239.4,0,0,59.9,12.3,0,0,227,231,6.5,7.1,383.7,0,49.2,54.9,1.5,1.6,715
1,2017-09-27 14:00:00,2.76,232,0,0,59.9,11.9,0,0,260.2,261.6,5.6,5.6,373.1,0,49.6,55.6,1.4,1.5,810
2,2017-09-27 14:00:00,2.75,232,0,0,59.9,11.8,0,0,255.7,262,5.5,5.5,373.1,0,48.8,54.6,1.4,1.4,712
3,2017-09-27 14:00:00,2.79,241.1,0,0,59.9,11.5,0,0,260.5,263.3,5.4,5.7,385.9,0,49.6,55.6,1.4,1.5,824
4,2017-09-27 14:00:00,2.77,239.2,0,0,59.9,11.5,0,0,260.6,258.8,5.4,5.8,383.3,0,48.9,54.6,1.4,1.5,810
5,2017-09-27 14:00:00,2.75,235.2,0,0,59.9,11.6,0,0,262.2,260.7,5.3,5.7,377.4,0,48.6,54.4,1.4,1.5,808
6,2017-09-27 14:00:00,3.11,235.9,0,0,59.9,13.2,0,0,292,290.9,5.6,5.6,378.4,0,49.7,55.8,1.6,1.6,874
7,2017-09-27 14:00:00,2.48,233.1,0,0,59.9,10.6,0,0,232.1,232.1,5.6,5.6,374.6,0,46.8,52.3,1.3,1.3,726
8,2017-09-27 14:00:00,2.44,239.8,0,0,59.9,10.1,0,0,230.4,234.2,5.3,5.8,384,0,46.6,52.1,1.2,1.3,718
